sess,sid,act_grp,total_ms_tp000,total_ms_tp010,total_ms_tp020,total_ms_tp030,total_ms_tp040,total_ms_tp050,total_ms_tp060,total_ms_tp070,total_ms_tp080,total_ms_tp090,total_ms_tp100,mw_tp000,mw_tp010,mw_tp020,mw_tp030,mw_tp040,mw_tp050,mw_tp060,mw_tp070,mw_tp080,mw_tp090,mw_tp100,mwc_tp000,mwc_tp010,mwc_tp020,mwc_tp030,mwc_tp040,mwc_tp050,mwc_tp060,mwc_tp070,mwc_tp080,mwc_tp090,mwc_tp100,mcl_tp000,mcl_tp010,mcl_tp020,mcl_tp030,mcl_tp040,mcl_tp050,mcl_tp060,mcl_tp070,mcl_tp080,mcl_tp090,mcl_tp100,mcr_tp000,mcr_tp010,mcr_tp020,mcr_tp030,mcr_tp040,mcr_tp050,mcr_tp060,mcr_tp070,mcr_tp080,mcr_tp090,mcr_tp100,mm_tp000,mm_tp010,mm_tp020,mm_tp030,mm_tp040,mm_tp050,mm_tp060,mm_tp070,mm_tp080,mm_tp090,mm_tp100,ks_tp000,ks_tp010,ks_tp020,ks_tp030,ks_tp040,ks_tp050,ks_tp060,ks_tp070,ks_tp080,ks_tp090,ks_tp100,final_events,final_trials
4,73,Blank,285000.0,400000.00000000006,550200.0,661600.0,684800.0,749000.0,901000.0,1027399.9999999997,1699800.0000000014,3207200.000000001,4497000.0,107.0,266.4000000000001,333.0,378.0,378.0,415.0,570.2,740.5999999999995,1029.4,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,115.20000000000005,211.2,267.6,292.8,315.0,375.2,409.7999999999999,724.8000000000002,925.2000000000002,1248.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.200000000000004,10.0,1967.0,5069.200000000002,8624.8,11797.6,12758.2,13964.0,16660.0,18734.999999999993,32322.00000000001,44517.40000000001,59819.0,330.0,459.8,467.0,605.0,611.0,744.0,748.0,868.0,1019.8000000000002,1829.6000000000004,2864.0,1.0,2.0
4,73,Deeds,78000.0,392600.0,576400.0,621199.9999999999,742000.0,909000.0,1004199.9999999998,1228600.0,1381600.0000000002,1559000.0000000002,4467000.0,107.0,222.0,333.0,341.99999999999994,400.2,543.0,704.5999999999998,818.0,819.0,941.4000000000004,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,106.8,220.8,258.3999999999999,313.6,374.0,414.7999999999999,519.2,619.0000000000001,702.0000000000001,1232.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1117.0,4916.8,9201.2,10996.999999999996,13871.4,16698.0,18887.199999999997,23965.2,28124.000000000007,31392.600000000002,58836.0,0.0,460.6,567.8,603.0,742.4,748.0,870.0,874.0,878.2,982.0000000000001,2812.0,1.0,2.0
4,73,Diagram,436000.0,922800.0000000002,1195000.0,1374000.0,1600200.0,2681000.0,3245600.0,3558400.0,3987800.0,4280400.0,4504000.0,222.0,578.6000000000004,818.0,819.0,1023.0,1803.0,1803.0,1803.0,1803.0,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,380.4000000000001,491.0,620.0,719.2,810.0,914.0,992.4,1101.6,1179.4,1262.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,8.0,10.0,10.0,6265.0,17172.200000000004,22577.2,28062.0,31889.2,37573.0,44047.0,48568.6,52873.6,56626.8,60203.0,463.0,821.2000000000003,874.0,874.0,1006.0,1568.0,1826.0,1982.4,2453.0,2656.0,2864.0,1.0,2.0
4,73,Other,3000.0,297000.0,476000.0,668000.0,679000.0,690000.0,850000.0,1161000.0,2133000.0,2382000.0,4519000.0,0.0,107.0,333.0,378.0,378.0,378.0,458.0,773.0,1055.0,1277.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,188.0,280.0,286.0,300.0,356.0,476.0,780.0,802.0,1270.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,172.0,2666.0,7508.0,12122.0,12552.0,12961.0,15827.0,21686.0,35779.0,36880.0,60679.0,0.0,330.0,467.0,605.0,611.0,616.0,748.0,870.0,1075.0,1564.0,2864.0,1.0,2.0
4,73,Properties,1071000.0,1247400.0,1409400.0,1759400.0,2791400.0000000005,3251000.0,3549600.0,3895999.9999999995,4116600.0,4306200.0,4506000.0,773.0,818.0,819.0,1023.0,1803.0,1803.0,1803.0,1803.0,1803.0,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,540.8,637.6,729.2,851.6,918.0,990.8,1056.3999999999999,1129.6,1187.6,1266.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,7.199999999999991,8.0,10.0,10.0,19857.0,24882.8,28863.0,32528.4,40152.600000000006,44209.0,48466.2,51034.99999999999,54118.2,56882.6,60311.0,870.0,874.0,895.0,1021.6,1714.4,1834.0,1976.4,2331.2,2543.8,2678.2,2864.0,1.0,2.0
4,73,TextEditor,36000.0,308100.0,470800.0,586700.0,676800.0,811500.0,1112400.0000000002,2154899.9999999995,2383000.0,4084999.999999999,4504000.0,107.0,141.5,333.0,333.0,378.0,436.5,750.2000000000002,1077.1999999999996,1337.0,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,179.2,229.6,283.6,347.0,456.0000000000001,774.5999999999999,806.0,1133.1999999999998,1262.0,0.0,0.0,0.0,1.8,2.0,2.0,2.0,2.0,2.0,8.799999999999997,10.0,259.0,2777.7,7181.4,9549.1,12281.6,15399.0,20754.600000000006,35698.6,36884.0,54503.79999999999,60130.0,0.0,367.5,467.0,600.2,631.2,748.0,870.0,1123.8999999999992,1564.0,2502.999999999999,2864.0,1.0,2.0
4,75,Aulaweb,148000.0,152800.0,239400.00000000006,569400.0,592800.0,738000.0,825400.0,889100.0,978200.0,992100.0,1031000.0,0.0,8.0,25.600000000000016,96.0,96.0,154.0,174.4,188.0,214.2,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,71.2,107.20000000000002,246.4,270.8,377.0,437.6,494.8,586.4,597.8,624.0,0.0,0.0,0.8000000000000006,8.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,4480.0,4828.1,7462.4000000000015,16472.4,17786.2,23933.0,28118.8,31995.2,37075.0,38200.1,40113.0,50.0,50.0,191.40000000000012,769.0,769.0,847.0,909.4,951.0,1044.0,1044.0,1109.0,2.0,2.0
4,75,Blank,15000.0,363500.0,591000.0,656000.0,766000.0,837500.0,978000.0,1049000.0,1195000.0,2035500.0,2698000.0,0.0,52.0,96.0,120.5,154.0,171.0,219.0,221.0,248.0,304.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,161.5,270.0,323.5,392.0,440.0,578.0,631.5,719.0,1175.0,1571.0,0.0,4.0,8.0,8.0,8.0,8.0,12.0,12.0,14.0,15.0,16.0,451.0,10727.0,17738.0,20767.5,24826.0,28660.0,36822.0,40894.0,46105.0,75361.5,98584.0,0.0,409.5,769.0,808.0,847.0,941.0,1044.0,1104.0,1129.0,1146.0,1163.0,2.0,2.0
4,75,Deeds,178000.0,577000.0,614600.0,802400.0,934000.0,1030000.0,1222599.9999999998,1612199.9999999998,1956400.0000000005,2296800.0,2566000.0,8.0,96.0,96.0,154.0,190.8,219.0,250.79999999999995,270.0,280.8,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,252.0,291.2,404.8,524.8,622.0,709.9999999999999,898.7999999999997,1154.0000000000002,1297.2,1533.0,0.0,8.0,8.0,8.0,10.0,12.0,13.199999999999998,14.0,14.0,16.0,16.0,6501.0,16753.0,18902.0,26527.8,33849.0,39952.0,46714.59999999999,60753.19999999998,73449.8,83307.0,94949.0,50.0,769.0,782.6,934.2,1036.4,1109.0,1121.0,1129.0,1129.0,1129.0,1157.0,2.0,2.0
4,75,Diagram,219000.0,836100.0,1049000.0,1390800.0,1557200.0,1654500.0,1811200.0,1980400.0,2176000.0,2376800.0,2566000.0,11.0,164.0,223.0,262.0,270.0,270.0,275.0,281.0,281.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,441.8,646.0,767.6,848.6,946.5,1076.8,1158.8,1262.0,1437.2,1529.0,2.0,8.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,8593.0,28483.4,41120.0,52712.0,58690.0,63242.5,69166.0,73663.3,81144.0,87196.9,94834.0,131.0,947.0,1109.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1157.0,2.0,2.0
4,75,Other,4000.0,34200.0,87800.0,154500.0,511200.0,550500.0,700000.0,764300.0,979800.0,2648600.0,2707000.0,0.0,0.0,0.0,8.0,95.6,96.0,145.0,154.0,219.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.4,50.0,73.4,175.2,225.0,350.0,388.6,583.6,1552.3,1577.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,12.0,16.0,16.0,277.0,1169.7,3094.8,5057.5,12721.4,14957.5,22694.0,24564.5,37107.2,96490.5,99046.0,0.0,0.0,0.0,50.0,757.0,769.0,847.0,847.0,1044.0,1163.0,1163.0,2.0,2.0
4,75,Properties,1141000.0,1407200.0,1568400.0,1647200.0,1694800.0,1823000.0,1913799.9999999998,2186800.0,2324600.0,2381800.0,2566000.0,234.0,264.0,270.0,271.0,275.0,280.0,281.0,281.0,281.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,783.0,873.6,936.4,991.2,1090.0,1148.0,1271.6,1341.2,1449.4,1531.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,44300.0,53395.6,59097.2,62714.0,65273.8,69807.0,73044.4,81622.0,84737.0,87489.4,94871.0,1109.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1157.0,2.0,2.0
4,75,Study,155000.0,175000.0,570000.0,597000.0,711000.0,791000.0,878000.0,978000.0,1040000.0,1266000.0,2627000.0,8.0,8.0,96.0,96.0,154.0,154.0,188.0,219.0,223.0,262.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,244.0,274.0,368.0,400.0,480.0,576.0,628.0,726.0,1543.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,12.0,12.0,14.0,16.0,5012.0,6299.0,16224.0,17923.0,23259.0,25608.0,31234.0,36681.0,40375.0,47567.0,95715.0,50.0,50.0,769.0,769.0,847.0,931.0,951.0,1044.0,1109.0,1129.0,1163.0,2.0,2.0
4,75,TextEditor,197000.0,514500.0,552000.0,668000.0,707000.0,862500.0,942000.0,974000.0,1195000.0,2622000.0,2706000.0,8.0,96.0,96.0,120.5,154.0,188.0,195.0,207.0,248.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,178.0,228.0,322.0,356.0,457.5,532.0,577.0,718.0,1539.0,1575.0,0.0,4.0,8.0,8.0,8.0,8.0,10.0,12.0,14.0,16.0,16.0,7018.0,13002.5,15239.0,21013.5,22829.0,29913.5,34236.0,36715.5,46079.0,95550.0,98966.0,117.0,757.0,769.0,844.0,847.0,951.0,1040.0,1044.0,1129.0,1163.0,1163.0,2.0,2.0
4,77,Blank,68000.0,964600.0,1047400.0,1225200.0,1545600.0,1746000.0,2146000.0,2476600.0,2944800.0,3120400.0,4646000.0,0.0,163.0,169.8,206.4,298.6,314.0,340.0,400.6,484.8,553.4,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,272.8,322.0,450.0,526.0,590.0,790.8,952.4,1251.2,1381.2,1804.0,2.0,8.4,14.0,17.2,23.6,26.0,34.8,42.8,50.0,52.0,54.0,1485.0,11044.4,13397.6,17384.6,19759.2,22320.0,28490.6,34127.0,44732.2,48936.6,58872.0,51.0,191.0,198.2,378.6,405.0,471.0,566.2,631.8,876.0,981.6,1481.0,1.0,2.0
4,77,Deeds,27000.0,98800.00000000001,187800.00000000003,901800.0000000005,1143800.0,1673000.0,2028600.0,2320800.0,2487600.0000000005,2751000.0,4719000.0,0.0,16.80000000000001,28.0,136.00000000000009,169.8,314.0,338.0,377.0,424.20000000000044,463.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.20000000000002,148.40000000000003,292.4000000000001,396.0,554.0,718.0,830.0,966.8000000000004,1114.8,1840.0,0.0,2.0,2.4000000000000012,12.000000000000005,14.0,24.0,32.0,40.0,43.20000000000003,50.0,54.0,705.0,2487.8,4652.000000000001,12521.600000000004,16272.0,20457.0,25950.0,30223.6,34538.80000000002,40285.8,60076.0,0.0,51.0,55.0,173.8000000000001,209.0,405.0,473.0,612.4,629.6000000000001,779.0,1497.0,1.0,2.0
4,77,Diagram,141000.0,328600.0,1298600.0000000007,2098400.0,2653600.0000000005,2762000.0,2990200.0,3067400.0,3397400.000000002,4376400.000000001,4718000.0,28.0,28.0,237.0,340.0,446.8000000000002,463.0,492.0,509.0,574.0,574.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,221.6,471.20000000000005,772.0,1050.4000000000003,1134.0,1288.0,1346.8,1424.0,1713.2,1836.0,2.0,4.0,20.0,32.0,50.0,50.0,50.0,52.0,52.0,52.0,54.0,3540.0,8332.6,18213.0,27405.4,38033.600000000006,41357.0,45832.2,47789.4,51008.00000000001,55472.8,59975.0,53.0,59.0,405.0,477.0,755.8000000000002,785.0,895.6,956.0,1105.6000000000001,1319.6000000000008,1497.0,1.0,2.0
4,77,Other,7000.0,48500.0,1045000.0,1070000.0,1162000.0,1530000.0,1739000.0,2070500.0,2348000.0,2472000.0,4717000.0,0.0,0.0,163.0,163.0,180.0,314.0,314.0,339.0,377.0,406.5,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,306.0,331.0,426.0,514.0,582.0,752.0,840.0,953.0,1830.0,0.0,0.0,14.0,14.0,14.0,23.0,24.0,32.0,40.0,42.0,54.0,265.0,1188.0,13419.0,14315.0,16743.0,19488.0,21977.0,26891.5,30590.0,33955.5,59864.0,0.0,0.0,203.0,203.0,209.0,405.0,471.0,477.0,614.0,624.5,1497.0,1.0,2.0
4,77,Properties,192000.0,2634000.0,2737000.0,2927000.0,3005400.0,3064500.0,3111400.0,3437900.0,4334800.0,4612200.0,4720000.0,28.0,436.0,463.0,463.0,492.0,509.0,539.0,574.0,574.0,600.1,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1044.2,1118.4,1229.0,1292.0,1341.0,1382.0,1432.4,1709.2,1773.0,1842.0,4.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,54.0,4612.0,37615.1,40420.2,43973.9,45947.4,47617.0,48902.6,51409.7,55264.4,57709.8,60151.0,55.0,744.8,781.4,876.0,906.0,956.0,988.0,1109.0,1291.2,1457.0,1497.0,1.0,2.0
4,77,TextEditor,66000.0,109200.0,965800.0,1058400.0,1225800.0,1560000.0,1747600.0,2115800.0,2177800.0,2494600.0,4711000.0,0.0,22.400000000000002,163.0,163.0,188.8,314.0,314.0,340.0,377.0,436.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,77.2,276.4,322.8,451.6,540.0,597.2,785.2,813.2,968.4,1826.0,0.0,2.0,9.2,14.0,16.0,24.0,27.6,32.0,38.8,42.4,54.0,1412.0,2708.6,11124.0,14020.0,17427.4,20036.0,22388.8,28049.0,29275.2,34655.8,59619.0,51.0,51.0,191.0,203.0,356.2,405.0,471.0,485.0,612.0,633.0,1497.0,1.0,2.0
4,79,Aulaweb,61000.0,66800.0,73400.0,92600.0,2267400.000000001,3497000.0,3650800.0,3796800.0,3810400.0,3822800.0,3835000.0,117.0,122.6,125.0,125.0,261.2000000000001,420.0,429.0,443.0,464.6,475.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.6,49.2,68.4,577.2000000000005,1168.0,1257.6,1347.2,1356.8,1366.4,1377.0,0.0,0.0,0.0,0.0,30.000000000000036,74.0,74.0,74.0,74.0,74.0,74.0,1709.0,2054.0,2400.2,3103.4,23739.600000000013,44238.0,47812.2,51399.4,51832.2,52202.0,52643.0,0.0,0.0,0.0,0.0,1175.6000000000001,1376.0,1476.0,1606.0,1606.0,1606.0,1606.0,1.0,2.0
4,79,Blank,2000.0,72000.0,98800.0,237999.99999999997,381400.00000000006,1552000.0,3126799.999999999,3429400.0,3588600.0,3679200.0,3824000.0,0.0,100.0,125.0,149.0,149.0,176.0,340.39999999999986,394.2,421.2,429.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.800000000000004,78.0,149.4,172.20000000000002,278.0,915.1999999999994,1117.0,1217.6,1290.8,1371.0,0.0,0.0,2.0,2.0,2.0,2.0,57.99999999999994,72.0,74.0,74.0,74.0,143.0,2385.6,3450.4,6266.2,8029.6,14072.0,35559.39999999998,42141.4,46397.0,48953.0,52340.0,0.0,0.0,0.0,131.0,173.00000000000006,1114.0,1173.6,1330.4,1416.8,1498.8,1606.0,1.0,2.0
4,79,Deeds,7000.0,269700.0,1751800.0,2407100.0,2557000.0,2923000.0,2995000.0,3257000.0,3421800.0,3616600.0,3789000.0,0.0,149.0,209.0,248.2,286.0,354.0,362.0,369.5,390.0,424.8,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,152.8,305.6,425.2,578.4,835.0,885.6,1011.9,1111.6,1233.2,1342.0,0.0,2.0,2.0,8.0,24.4,59.0,64.4,69.8,72.0,74.0,74.0,278.0,6504.4,15811.8,22682.7,26684.4,32722.5,34337.0,38117.4,41929.0,46988.0,51130.0,0.0,131.0,1114.0,1148.0,1148.0,1148.0,1148.0,1148.0,1328.0,1473.2,1606.0,1.0,2.0
4,79,Diagram,152000.0,274000.0,1641000.0,2225000.0,2399000.0,2528000.0,2610000.0,2774000.0,3471000.0,3604000.0,3775000.0,131.0,149.0,209.0,209.0,244.0,286.0,291.0,315.0,397.0,423.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,160.0,294.0,352.0,422.0,502.0,670.0,772.0,1146.0,1232.0,1332.0,2.0,2.0,2.0,2.0,6.0,22.0,30.0,48.0,74.0,74.0,74.0,4607.0,6695.0,15161.0,19601.0,22471.0,25883.0,27784.0,30477.0,43294.0,46769.0,50664.0,125.0,131.0,1114.0,1114.0,1148.0,1148.0,1148.0,1148.0,1372.0,1472.0,1602.0,1.0,2.0
4,79,Other,2000.0,86000.0,99200.0,1537100.0,3368200.0,3387000.0,3533000.0,3627099.9999999995,3671000.0,3850800.0,3863000.0,0.0,125.0,125.0,176.0,389.0,389.0,420.0,426.29999999999995,429.0,498.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,78.8,252.7,1068.4,1091.5,1180.0,1243.3999999999996,1286.8,1378.0,1378.0,0.0,0.0,2.0,2.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,108.0,2893.3,3488.6,13087.5,39909.2,40942.5,44746.0,47319.39999999999,48776.4,52755.0,52755.0,0.0,0.0,0.0,1114.0,1268.0,1268.0,1376.0,1447.1999999999994,1476.0,1629.4,1660.0,1.0,2.0
4,79,Properties,2343000.0,2438600.0,2473600.0,2564800.0,2614800.0,2765000.0,2910000.0,2959200.0,3025200.0,3251600.0,3368000.0,241.0,286.0,286.0,286.0,293.4,315.0,354.0,360.0,364.4,367.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,438.8,473.2,587.6,678.4,756.0,832.0,862.8,895.6,1007.2,1070.0,4.0,10.4,16.4,25.6,30.8,44.0,58.0,62.0,65.6,68.8,72.0,21752.0,23227.6,24480.2,26873.6,27995.8,30148.0,32531.0,33618.2,34738.0,37902.0,39935.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1268.0,1.0,2.0
4,79,Study,59000.0,356200.0,1541000.0,1627800.0,3285200.0,3392000.0,3458200.0,3544200.0,3653400.0,3672600.0,3790000.0,117.0,145.4,176.0,209.0,374.6,389.0,408.0,420.0,429.0,429.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,130.0,256.8,287.2,1028.0,1094.0,1141.2,1191.6,1260.0,1286.4,1344.0,0.0,1.2,2.0,2.0,69.6,72.0,73.2,74.0,74.0,74.0,74.0,1573.0,6669.4,13306.6,14730.6,38552.0,41132.0,43162.8,45202.2,47919.6,48876.2,51192.0,0.0,204.6,1114.0,1114.0,1196.0,1268.0,1332.8,1376.0,1476.0,1476.0,1606.0,1.0,2.0
4,79,TextEditor,69000.0,199300.00000000003,653400.0000000006,1495100.0,2264800.0,3361500.0,3472600.0,3614900.0,3671000.0,3788400.0,3832000.0,125.0,149.0,159.0,176.0,212.6,389.0,407.2,423.0,429.0,440.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,122.80000000000001,193.60000000000002,231.8,373.6,1059.0,1142.4,1236.0,1284.0,1340.7,1374.0,0.0,2.0,2.0,2.0,2.0,72.0,73.2,74.0,74.0,74.0,74.0,2195.0,5530.3,10025.600000000002,12396.5,20650.4,39501.5,43287.2,47095.4,48777.4,51079.9,52497.0,0.0,131.0,480.0000000000008,1114.0,1133.6,1268.0,1374.4,1474.8,1476.0,1606.0,1606.0,1.0,2.0
4,80,Aulaweb,351000.0,376400.0,507600.0,519400.0,568800.0,653500.0,721400.0,760300.0,2249200.0000000014,2623600.0,2930000.0,19.0,25.2,81.0,81.0,81.0,81.0,81.0,81.0,148.20000000000005,165.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,181.4,266.8,271.8,303.2,367.0,433.2,473.9,1453.400000000001,1703.3,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000012,14.0,16.0,5698.0,6506.1,9592.6,9862.4,11002.2,13128.0,15418.2,16755.8,45071.40000000002,52309.6,60288.0,651.0,664.2,783.0,804.0,866.6,896.0,970.4,1022.4,1265.2000000000003,1325.0,1696.0,0.0,2.0
4,80,Blank,57000.0,371000.0,537000.0,656500.0,735000.0,1316000.0,2631000.0,2755500.0,2773000.0,2886000.0,2935000.0,19.0,19.0,81.0,81.0,81.0,141.0,181.0,455.0,558.0,640.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,179.0,280.0,370.5,452.0,741.5,1740.0,1878.0,1924.0,2063.0,2110.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,14.0,14.0,16.0,16.0,1648.0,6387.5,10327.0,13255.0,15947.0,27357.0,52896.0,55921.5,56693.0,59499.5,60707.0,44.0,686.0,853.0,896.0,1014.0,1183.0,1325.0,1588.0,1588.0,1696.0,1696.0,0.0,2.0
4,80,Deeds,4000.0,141500.00000000003,325400.00000000006,425199.99999999994,669400.0000000001,723500.0,986200.0,1055600.0,1397800.0000000007,1924300.0,2620000.0,0.0,19.0,19.0,25.199999999999978,81.0,81.0,81.0,81.0,141.4,143.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97.4,162.00000000000003,223.59999999999997,382.4000000000001,430.0,500.4,557.0,839.2000000000006,1193.2,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.4,9.200000000000003,14.0,14.0,182.0,3245.0000000000005,5671.800000000001,7921.5999999999985,13859.200000000004,15337.0,18692.6,20707.5,27977.600000000013,36613.6,51983.0,0.0,165.8,579.4000000000001,773.8,901.0,1010.0,1026.6,1030.0,1199.4,1236.2,1325.0,0.0,2.0
4,80,Diagram,5000.0,366000.0000000002,638000.0,993800.0,1109600.0,1530000.0,1728600.0,2038000.0,2205400.0,2439600.0,2614000.0,0.0,19.0,81.0,81.0,104.2,143.0,143.0,143.0,143.0,143.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,191.2000000000001,357.2,503.6,584.4,954.0,1076.4,1284.0,1390.8,1564.4,1674.0,0.0,0.0,0.0,2.0,8.0,10.0,12.0,14.0,14.0,14.0,14.0,266.0,6599.600000000004,12772.0,18918.0,21911.6,30401.0,33972.2,38227.0,41724.0,47152.2,51601.0,0.0,655.0000000000005,887.0,1028.0,1154.4,1183.0,1213.0,1255.0,1255.0,1255.0,1325.0,0.0,2.0
4,80,Other,2000.0,448200.0,1145400.000000001,2635800.0,2711400.0000000005,2742000.0,2766600.0,2831800.0,2866600.0,2930000.0,3044000.0,0.0,61.0,105.80000000000013,198.4,370.6000000000006,426.0,522.8,614.0,614.0,709.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.4,621.6000000000007,1739.6,1807.6000000000001,1860.0,1909.2,1965.2,2026.8,2088.0,2132.0,0.0,0.0,5.200000000000017,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,59.0,8484.2,22529.60000000002,52967.6,54446.00000000001,55444.0,56492.6,57576.6,58700.6,60373.0,61482.0,0.0,771.0,1088.8000000000004,1325.0,1517.8000000000018,1566.0,1588.0,1696.0,1696.0,1696.0,1820.0,0.0,2.0
4,80,Properties,619000.0,1100900.0,1325200.0,1550900.0,1879200.0,2117000.0,2170400.0,2324100.0,2416600.0,2489600.0,2615000.0,81.0,121.6,139.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,583.4,737.6,989.0,1164.8,1303.0,1381.6,1467.0,1549.8,1592.4,1676.0,0.0,8.0,8.8,10.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12049.0,21718.8,27511.6,31214.5,36082.0,38948.0,40929.0,43807.4,46276.2,48466.4,51671.0,887.0,1134.3,1183.0,1186.0,1229.0,1255.0,1255.0,1255.0,1255.0,1255.0,1325.0,0.0,2.0
4,80,Study,283000.0,370400.0,414200.0,528800.0,679400.0,734000.0,741000.0,814799.9999999999,995000.0,1404800.0,2620000.0,19.0,19.0,31.4,81.0,81.0,81.0,81.0,81.0,81.0,143.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,178.4,210.8,276.0,386.0,446.0,457.6,485.2,503.6,815.6,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999988,2.0,10.0,14.0,4692.0,6369.4,7518.0,10158.0,13918.2,15776.0,16140.4,17448.8,18915.6,28731.8,52059.0,485.0,693.0,731.0,836.6,897.8,1014.0,1014.0,1026.0,1027.6,1183.0,1325.0,0.0,2.0
