sess,sid,actv_grp,total_ms_tp000,total_ms_tp010,total_ms_tp020,total_ms_tp030,total_ms_tp040,total_ms_tp050,total_ms_tp060,total_ms_tp070,total_ms_tp080,total_ms_tp090,total_ms_tp100,mw_tp000,mw_tp010,mw_tp020,mw_tp030,mw_tp040,mw_tp050,mw_tp060,mw_tp070,mw_tp080,mw_tp090,mw_tp100,mwc_tp000,mwc_tp010,mwc_tp020,mwc_tp030,mwc_tp040,mwc_tp050,mwc_tp060,mwc_tp070,mwc_tp080,mwc_tp090,mwc_tp100,mcl_tp000,mcl_tp010,mcl_tp020,mcl_tp030,mcl_tp040,mcl_tp050,mcl_tp060,mcl_tp070,mcl_tp080,mcl_tp090,mcl_tp100,mcr_tp000,mcr_tp010,mcr_tp020,mcr_tp030,mcr_tp040,mcr_tp050,mcr_tp060,mcr_tp070,mcr_tp080,mcr_tp090,mcr_tp100,mm_tp000,mm_tp010,mm_tp020,mm_tp030,mm_tp040,mm_tp050,mm_tp060,mm_tp070,mm_tp080,mm_tp090,mm_tp100,ks_tp000,ks_tp010,ks_tp020,ks_tp030,ks_tp040,ks_tp050,ks_tp060,ks_tp070,ks_tp080,ks_tp090,ks_tp100
4,39,Properties,2414000.0,2751000.0,2987000.0,3107000.0,3174000.0,3211000.0,3328000.0,4022000.0,4089000.0,4218000.0,4469000.0,363.0,368.0,416.0,423.0,489.0,489.0,514.0,570.0,570.0,608.0,739.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,20.0,20.0,20.0,20.0,1112.0,1274.0,1470.0,1584.0,1687.0,1774.0,1905.0,2145.0,2262.0,2400.0,2564.0,14.0,34.0,40.0,46.0,52.0,60.0,76.0,88.0,96.0,106.0,110.0,59028.0,67052.0,71133.0,75098.0,78094.0,80275.0,85395.0,96361.0,99543.0,103627.0,111801.0,1391.0,1395.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1501.0,1539.0
4,39,Study,2000.0,79200.0,728800.0,1095299.9999999998,1323800.0,1598000.0,2011599.9999999998,2339100.0,3229000.0,3595000.0,4198000.0,0.0,1.4000000000000001,59.8,116.39999999999992,167.0,216.0,270.9999999999998,347.0,501.0,562.0,608.0,0.0,0.0,6.0,6.0,7.6,8.0,8.0,15.8,16.0,20.0,20.0,6.0,39.2,372.8,582.1999999999998,716.4,888.0,989.1999999999998,1061.0,1824.0,1990.0,2332.0,0.0,0.0,0.7999999999999999,2.0,2.0,6.0,8.399999999999993,10.0,60.0,84.0,104.0,290.0,2836.0,20881.6,29863.799999999992,36770.4,43699.0,50131.19999999999,56444.2,81639.0,91525.0,102858.0,0.0,134.39999999999998,492.0,806.4,953.2,1013.0,1171.4,1353.9,1481.0,1481.0,1501.0
4,39,TextEditor,23000.0,437400.00000000006,677800.0,953400.0,1312200.0,1618000.0,2019000.0,2297799.9999999995,2982800.0,4324300.0,4629000.0,0.0,38.90000000000002,54.6,98.9,163.0,235.0,282.6,347.0,416.0,633.5,841.0,0.0,0.0,6.0,6.0,6.0,8.0,8.0,14.599999999999989,16.0,20.0,20.0,16.0,240.60000000000002,362.0,537.4,717.6,901.5,996.0,1059.8,1451.6,2438.0,2608.0,0.0,0.0,0.0,2.0,2.0,6.0,10.0,10.0,40.0,108.0,112.0,1045.0,12684.300000000001,19593.0,28035.6,36735.0,45198.5,50560.2,55953.09999999999,71024.4,106199.6,114651.0,0.0,368.20000000000005,376.0,803.0,929.0,1013.0,1173.0,1374.0,1481.0,1530.0,2006.0
4,40,Aulaweb,104000.0,976500.0,2101000.0,2681500.0,2979000.0,3588000.0,3659000.0,3790000.0,3825000.0,3844000.0,3890000.0,0.0,75.5,216.0,483.0,576.0,634.0,634.0,727.0,727.0,753.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,374.0,794.0,1098.5,1140.0,1448.0,1486.0,1549.5,1560.0,1578.0,1614.0,0.0,1.9999999999999998,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1944.0,12915.0,27803.0,35624.5,37610.0,50325.5,52191.0,54822.0,55261.0,56062.5,57612.0,0.0,580.0,1947.0,2342.0,2607.0,2691.0,2695.0,2808.0,2851.0,2851.0,2861.0
4,40,Blank,37000.0,396800.0000000001,1447000.0000000005,1875600.0,2132200.0,2707500.0,3115599.9999999995,3377000.0,3653000.0,3877600.0,4114000.0,0.0,107.10000000000005,132.4,140.0,324.0,529.5,576.0,576.0,634.0,761.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,131.70000000000005,558.0000000000002,727.3,805.0,1109.5,1168.0,1242.0,1481.0,1613.4,1739.0,0.0,1.800000000000001,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1434.0,6866.4000000000015,18054.600000000006,24806.7,28416.0,36107.5,39879.19999999999,44760.0,52010.0,57411.7,62570.0,0.0,495.0000000000002,550.0,1294.7,1947.0,2349.0,2611.8,2687.0,2695.0,2861.0,2973.0
4,40,Deeds,19000.0,147700.00000000003,618600.0,1038299.9999999997,1572600.0,1862000.0,3031600.0,3380600.0,3665600.0,3961800.0000000005,4323000.0,0.0,7.700000000000002,119.0,133.0,133.0,140.0,576.0,576.0,640.0,761.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.400000000000006,209.6,346.5999999999999,632.0,729.0,1154.8,1245.2,1487.6,1639.8000000000002,1852.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,828.0,2662.7000000000003,9411.0,12801.699999999997,19984.4,24822.5,38676.8,44925.9,52447.2,58769.30000000001,67971.0,0.0,108.50000000000004,550.0,550.0,550.0,1212.5,2607.0,2687.0,2695.0,2891.0000000000005,3079.0
4,40,Diagram,287000.0,706800.0000000002,1154800.0,1591000.0,2065000.0,3063000.0,3402800.0,3730800.0,4090600.0,4165800.0,4323000.0,19.0,124.60000000000001,133.0,133.0,154.0,576.0,576.0,644.0,761.0,761.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,221.60000000000008,370.4,654.0,774.8,1180.0,1258.4,1513.6,1720.6,1771.2,1850.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5342.0,9505.600000000002,13876.2,20846.0,26901.6,39614.0,46038.8,53653.6,61649.0,63996.0,67942.0,339.0,550.0,550.0,550.0,1943.0,2613.0,2687.0,2751.0,2973.0,2987.0,3079.0
4,40,Other,4000.0,23700.0,541400.0000000001,1634900.0,1874000.0,2685000.0,2757400.0,3339899.9999999995,3721200.0,3835800.0000000005,4322000.0,0.0,0.0,123.4,133.0,140.0,483.0,576.0,576.0,689.8,737.2000000000002,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,204.40000000000006,663.6,721.6,1102.0,1124.0,1230.6,1511.6,1575.0000000000002,1846.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,174.0,1076.7,8865.600000000002,21620.6,24534.2,35765.5,36649.4,44071.69999999999,53509.6,55876.400000000016,67833.0,0.0,0.0,550.0,550.0,1335.4,2342.0,2356.0,2679.0,2729.2,2854.0,3079.0
4,40,Properties,4090000.0,4093000.0,4104600.0,4133400.0,4151000.0,4163000.0,4172600.0,4184800.0,4202200.0,4212400.0,4219000.0,761.0,761.0,761.0,761.0,761.0,761.0,761.0,761.0,761.0,761.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1723.6,1730.4,1743.6,1752.8,1760.0,1775.0,1788.0,1797.0,1802.4,1806.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,61653.0,61759.2,62150.6,63112.4,63612.6,63882.0,64168.8,64500.2,64920.8,65156.2,65299.0,2973.0,2973.0,2975.8,2984.2,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0,2987.0
4,40,Study,34000.0,537400.0,1770200.0,2123200.0,2367400.0,2704000.0,3344400.0,3624400.0,3711400.0,3840600.0,3939000.0,0.0,119.0,140.0,280.8,469.0,483.0,581.6,634.0,644.0,747.8,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,156.8,706.0,800.8,864.8,1114.0,1225.6,1457.2,1506.4,1575.0,1634.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1283.0,8192.4,23262.0,28202.4,31491.8,36319.0,44136.8,51027.6,53296.2,55932.8,58407.0,0.0,550.0,1005.0,1947.0,2342.0,2342.0,2633.4,2692.6,2728.6,2851.0,2861.0
4,40,TextEditor,188000.0,459400.0,1569800.0,2069399.9999999998,2182600.0,2726000.0,3398200.0,3680200.0,3864600.0,4022800.0,4322000.0,11.0,119.0,133.0,191.19999999999976,324.0,576.0,581.6,644.0,757.8,761.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,154.0,627.2,772.3999999999999,834.0,1120.0,1252.0,1495.6,1592.8,1658.4,1848.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2779.0,7848.2,19903.6,26804.399999999994,29837.6,36547.0,45713.2,52712.8,56766.4,59800.0,67858.0,155.0,550.0,550.0,1945.4,1976.8,2356.0,2687.8,2717.4,2857.0,2969.8,3079.0
4,41,Aulaweb,1437000.0,1439400.0,1447800.0,1570200.0,1750000.0,1766000.0,1995600.0,2066800.0,2180400.0,2340200.0,2353000.0,117.0,117.0,117.0,163.8,234.0,234.0,247.6,251.0,272.6,319.6,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,571.4,582.8,676.4,807.2,812.0,1021.6,1081.2,1202.0,1377.6,1384.0,0.0,0.0,2.4,4.8,6.0,6.0,10.8,12.0,12.8,14.0,14.0,22176.0,22360.0,22757.6,26516.0,31903.0,32307.0,40341.4,42816.2,46433.0,51467.4,51769.0,2740.0,2740.0,2740.0,2825.6,2954.0,2954.0,3064.4,3092.0,3217.2,3405.0,3405.0
4,41,Blank,8000.0,71000.00000000001,1036200.0000000001,1439400.0,1467600.0,1515000.0,1778000.0,2080800.0,2379000.0,2593199.9999999995,4609000.0,0.0,20.0,62.0,117.0,117.0,199.0,234.0,251.0,378.0,405.99999999999994,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.2,478.40000000000003,571.6,601.2,616.0,831.0,1096.8,1396.4,1536.3999999999996,3484.0,0.0,0.0,0.0,0.7999999999999999,4.0,4.0,8.0,14.0,16.0,18.399999999999984,82.0,514.0,2396.4000000000005,18040.4,22312.2,23680.0,24343.0,33057.0,43403.2,52383.2,57567.39999999999,108522.0,0.0,289.2000000000001,1203.4000000000003,2740.0,2740.0,2844.0,2958.0,3094.4,3429.8,3607.7999999999997,3811.0
4,41,Deeds,47000.0,1019000.0,1716000.0,1973000.0,2505000.0,3035000.0,3625000.0,4151000.0,4405000.0,4600000.0,4873000.0,20.0,62.0,234.0,251.0,401.0,437.0,437.0,437.0,437.0,437.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,482.0,760.0,1016.0,1458.0,1811.0,2442.0,2980.0,3244.0,3466.0,3700.0,0.0,0.0,6.0,12.0,16.0,28.0,48.0,60.0,68.0,82.0,88.0,1618.0,18147.0,30474.0,39789.0,54749.0,65801.0,83136.0,93632.0,101347.0,108003.0,116606.0,102.0,1138.0,2954.0,3092.0,3567.0,3771.0,3775.0,3779.0,3779.0,3779.0,3872.0
4,41,Diagram,166000.0,470400.0,1665200.0,2001400.0,2401600.0000000005,2632000.0,3030000.0000000005,3794599.9999999995,4257000.000000001,4525600.0,4873000.0,20.0,20.0,214.8,251.0,343.40000000000026,426.0,437.0,437.0,437.0,437.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,331.6,727.0,1045.0,1405.6000000000004,1626.0,1836.0000000000002,2748.7999999999997,3058.8000000000006,3386.0,3698.0,0.0,0.0,4.0,12.0,14.800000000000006,16.0,30.400000000000013,50.39999999999999,61.600000000000016,72.0,88.0,5603.0,10891.6,28685.6,40813.0,52637.00000000001,59648.0,66858.6,86006.59999999999,95749.00000000001,105438.8,116523.0,337.0,337.0,2919.6,3092.0,3469.8000000000006,3645.0,3771.0,3775.0,3779.0,3779.0,3872.0
4,41,Other,6000.0,28000.0,1423000.0,1438000.0,1483000.0,1754500.0,1778000.0,2053000.0,2082000.0,2377000.0,4770000.0,0.0,20.0,77.0,117.0,117.0,234.0,234.0,251.0,251.0,378.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,554.0,571.0,608.0,807.0,826.0,1076.0,1096.0,1394.0,3614.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,16.0,84.0,310.0,977.0,21545.0,22300.5,23964.0,31912.5,32927.0,42405.0,43424.0,52199.0,112881.0,0.0,49.00000000000001,2740.0,2740.0,2740.0,2954.0,2958.0,3092.0,3096.0,3407.0,3811.0
4,41,Properties,1717000.0,2550600.0,2812800.0,3246200.0,3504000.0,3947500.0,4193199.9999999995,4358700.0,4490000.0,4602400.0,4873000.0,234.0,418.5,426.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,1544.0,1709.6,1972.6,2300.0,2844.0,3040.7999999999997,3194.2,3344.0,3467.6,3698.0,6.0,16.0,22.8,38.0,42.0,52.0,60.39999999999999,66.0,72.0,82.0,88.0,30549.0,56857.5,62830.6,71192.6,79259.0,88448.5,94828.2,99565.9,104183.0,108062.9,116585.0,2954.0,3621.6,3771.0,3775.0,3775.0,3777.0,3779.0,3779.0,3779.0,3788.6,3872.0
4,41,Study,11000.0,1018600.0000000002,1468400.0,1542600.0,1777600.0,2063500.0,2167400.0,2349600.0,2467200.0,3226700.000000001,4636000.0,20.0,87.9,117.0,202.5,234.0,251.0,261.8,370.7,391.8,437.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,408.6000000000001,598.4,640.6,830.4,1075.5,1162.4,1380.1,1438.4,2096.800000000001,3490.0,0.0,0.0,4.0,4.2,7.6,12.0,14.0,14.0,16.0,35.200000000000024,82.0,615.0,15956.400000000003,23543.4,25236.2,33032.4,42626.0,45553.2,51581.4,53970.2,71468.90000000002,108737.0,0.0,1947.4000000000003,2740.0,2855.0,2957.2,3092.0,3207.4,3405.0,3527.0,3772.2,3811.0
4,41,TextEditor,39000.0,487600.0,1027000.0000000001,1398000.0,1539600.0,1688000.0,1915600.0,2329400.0,2724400.000000001,4607800.0,4872000.0,20.0,20.0,62.0,77.0,203.4,234.0,251.0,305.0,426.0,437.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,332.8,474.40000000000003,548.0,637.2,736.0,935.2,1364.4,1613.6000000000006,3474.8,3694.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,14.0,16.0,82.0,88.0,1059.0,11308.6,17886.800000000003,21222.0,25363.4,29380.0,37139.2,51033.6,59866.80000000002,108299.6,116441.0,98.0,422.2,1179.8000000000004,2740.0,2913.0,2946.0,3092.0,3405.0,3745.8000000000006,3811.0,3872.0
4,42,Aulaweb,9000.0,225900.00000000017,1018000.0000000002,1287000.0,1398000.0,1403500.0,6409000.0,7458500.0,7471400.0,7625300.0,7757000.0,0.0,60.900000000000055,323.6000000000001,404.0,513.0,513.0,1410.0,1410.0,1410.0,1475.7,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.70000000000005,313.6000000000001,384.0,465.6,478.0,3030.8,3043.0,3060.8,3156.9,3280.0,0.0,0.6000000000000005,3.200000000000001,4.0,4.0,4.0,48.0,48.0,48.0,50.0,62.0,514.0,4635.900000000003,15835.800000000003,19354.0,22696.4,23094.5,102548.8,103177.0,103905.0,108155.3,112872.0,0.0,85.50000000000007,444.0000000000001,550.0,702.0,702.0,2658.0,2658.0,2658.0,2660.8,2716.0
4,42,Blank,2000.0,453000.0,820000.0,1362000.0,1659000.0,1923000.0,2432000.0,3418999.9999999995,4695000.0,4861000.0,7611000.0,0.0,152.0,277.0,420.0,531.0,721.0,819.0,995.0,1235.0,1248.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.0,295.0,434.0,572.0,750.0,1193.0,1324.9999999999998,2278.0,2376.0,3158.0,0.0,2.0,4.0,4.0,10.0,22.0,34.0,38.0,46.0,46.0,50.0,172.0,8585.0,15067.0,21439.0,26533.0,31689.0,41368.0,48350.999999999985,74407.0,78171.0,108126.0,0.0,285.0,548.0,698.0,702.0,928.0,928.0,2004.0,2006.0,2006.0,2658.0
4,42,Deeds,16000.0,696000.0,1369800.0,1903000.0,2071000.0,2231000.0,4024000.0,4741400.0,5640400.000000001,6114800.0,7689000.0,0.0,203.0,448.8,703.6,721.0,808.0,1116.0,1235.0,1259.0,1312.8,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,220.8,439.6,736.0,1028.8,1162.0,1945.6,2315.2,2516.0000000000005,2932.0,3218.0,0.0,2.0,4.0,22.8,32.0,34.0,46.0,46.0,46.0,48.0,50.0,872.0,12286.4,21584.6,31160.0,35677.2,39393.0,61088.0,75686.8,83344.00000000003,99222.0,110467.0,0.0,285.0,700.4,919.6,928.0,928.0,2006.0,2006.0,2604.0,2634.0,2716.0
4,42,Diagram,67000.0,970500.0,2042000.0,3541500.0,4019000.0,4280500.0,4683000.0,5721000.0,5908000.0,6107000.0,7689000.0,46.0,321.0,721.0,1050.0,1116.0,1181.0,1181.0,1259.0,1259.0,1304.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,320.5,993.0,1447.5,1944.0,2074.0,2268.0,2576.0,2734.0,2927.0,3217.0,0.0,4.0,28.0,40.0,46.0,46.0,46.0,46.0,46.0,48.0,50.0,2624.0,16078.0,34823.0,51580.0,60970.0,67045.5,74083.0,85810.0,91996.0,98999.0,110419.0,0.0,548.0,928.0,2004.0,2006.0,2006.0,2006.0,2604.0,2604.0,2628.0,2716.0
4,42,Other,1000.0,158800.00000000012,1253400.0,1401600.0,1509600.0,1538000.0,3662199.999999998,6255600.0,7534800.0,7604600.0,7686000.0,0.0,40.60000000000004,404.0,513.0,531.0,531.0,995.9999999999998,1354.4,1444.8,1468.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.40000000000003,377.2,473.2,525.0,562.0,1489.999999999999,3011.6,3099.6,3151.4,3212.0,0.0,0.40000000000000036,4.0,4.0,8.0,10.0,37.99999999999999,48.0,49.2,50.0,50.0,0.0,3514.600000000002,18596.4,22922.2,24834.6,26258.0,51136.39999999997,101807.8,105830.8,107983.0,110263.0,0.0,57.00000000000005,550.0,702.0,702.0,702.0,2123.5999999999995,2658.0,2658.0,2658.0,2716.0
4,42,Properties,1772000.0,2079000.0,3465000.0,3780000.0,4013000.0,4321000.0,4729000.0,5603000.0,5843000.0,6045000.0,6174000.0,531.0,721.0,1050.0,1050.0,1116.0,1181.0,1235.0,1259.0,1259.0,1259.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,1050.0,1339.0,1556.0,1932.0,2098.0,2304.0,2508.0,2680.0,2876.0,2995.0,20.0,32.0,40.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,29043.0,35984.0,49384.0,55655.0,60566.0,68192.0,75361.0,82837.0,89877.0,97080.0,101438.0,702.0,928.0,2004.0,2004.0,2006.0,2006.0,2006.0,2604.0,2604.0,2604.0,2658.0
4,42,Study,15000.0,368000.0000000001,699000.0,1268900.0,1404600.0,1525500.0,2160200.0,3205800.0,4057200.0000000005,6516900.000000002,7689000.0,0.0,141.40000000000003,203.0,404.0,513.0,531.0,808.0,951.6,1176.2,1410.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,152.40000000000003,225.0,375.6,478.4,539.0,1082.0,1257.2,1974.4000000000003,3033.6,3220.0,0.0,1.8000000000000007,2.0,4.0,4.0,9.0,32.0,36.0,46.0,48.0,50.0,713.0,7001.500000000002,12417.0,18893.6,23064.4,25468.5,37018.8,43940.4,62058.400000000016,102598.1,110509.0,0.0,256.50000000000006,285.0,550.0,702.0,702.0,928.0,2004.0,2006.0,2658.0,2716.0
4,42,TextEditor,45000.0,664500.0,1213000.0,1454000.0,1879000.0,2463000.0,4144000.0,4849000.0,6173000.0,7555500.0,7688000.0,46.0,195.0,384.0,522.0,692.0,822.0,1181.0,1248.0,1348.0,1449.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,201.0,360.0,499.0,714.0,1214.0,2036.0,2364.0,2992.0,3120.0,3214.0,0.0,2.0,4.0,6.0,22.0,36.0,46.0,46.0,48.0,50.0,50.0,2130.0,11388.5,17630.0,23838.0,30266.0,42323.0,64263.0,77469.0,101335.0,106315.5,110348.0,0.0,285.0,550.0,702.0,914.0,928.0,2006.0,2006.0,2658.0,2658.0,2716.0
4,43,Aulaweb,762000.0,782400.0,1025800.0000000002,1554800.0,2305000.0,2411000.0,2578200.0,3621599.999999997,4961600.0,5021800.0,5034000.0,63.0,163.0,228.80000000000007,314.0,355.0,357.0,385.0,591.7999999999994,1148.2,1225.8,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,185.6,256.00000000000006,361.2,530.4,652.0,706.8,1107.1999999999987,1679.6,1717.2,1732.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,23.999999999999936,49.2,50.0,50.0,24798.0,26607.6,32876.00000000001,42158.6,62616.2,68152.0,76283.6,128392.79999999987,185642.2,189219.8,190212.0,1674.0,1674.0,1847.2,1942.0,2206.6,2211.0,2421.0,3106.9999999999973,4340.2,4342.6,4347.0
4,43,Blank,54000.0,382000.00000000023,775200.0,970799.9999999995,1964000.000000001,2312000.0,2463800.0,2846599.999999999,4713200.0,4832000.0,5041000.0,0.0,70.00000000000006,163.0,200.39999999999992,314.0,355.0,358.6,418.5999999999999,858.2,1042.8,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,111.40000000000003,176.6,229.5999999999999,433.8000000000002,541.0,663.6,766.9999999999998,1608.4,1635.6,1737.0,0.0,0.8000000000000007,2.0,2.0,3.200000000000003,4.0,4.0,7.199999999999989,48.0,48.0,52.0,3651.0,14068.000000000007,26016.2,30565.999999999993,52078.200000000026,63410.0,70882.8,92447.39999999995,177648.4,180365.4,190585.0,4.0,825.0000000000005,1674.0,1815.6,2017.6000000000001,2211.0,2275.8,2421.0,4159.0,4285.0,4347.0
4,43,Deeds,33000.0,424000.0,1077000.0,1271500.0,2239000.0,2378500.0,2453000.0,2900000.0,3115000.0,4382000.0,4993000.0,0.0,35.5,197.0,262.0,314.0,357.0,361.0,427.0,467.0,782.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,108.0,206.0,317.5,482.0,597.0,672.0,774.0,842.0,1546.0,1698.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,7.0,10.0,47.0,50.0,2151.0,14925.0,30622.0,37405.0,58847.0,66233.5,69654.0,95589.0,106287.0,171334.5,187223.0,0.0,924.5,1784.0,1896.5,2068.0,2211.0,2369.0,2479.5,2646.0,3284.0,4341.0
4,43,Diagram,34000.0,380399.99999999994,2212400.0,2550500.0,3061400.0,3338000.0,3426600.0,3594400.0,3771000.0,4026900.0,4993000.0,0.0,63.0,314.0,368.2,450.2,509.0,538.0,571.0,647.2,711.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,123.8,460.4,685.4,831.2,945.0,1017.2,1159.8,1314.4,1445.6,1693.0,0.0,0.0,4.0,4.0,10.0,20.0,24.0,30.0,37.6,44.0,50.0,2219.0,18751.899999999998,56437.0,74937.7,103558.2,119657.5,126514.4,136714.3,145970.0,153852.7,187122.0,4.0,382.59999999999997,2067.2,2387.4,2621.4,2650.0,2650.0,2656.0,2663.6,3278.0,4341.0
4,43,Other,8000.0,761200.0,774800.0,1316600.0,2054200.0000000007,2298000.0,2309000.0,3414599.999999997,4692200.0,4837800.0,5041000.0,0.0,63.0,163.0,299.6,314.0,355.0,355.0,566.5999999999995,839.0,1058.4,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,162.0,176.4,333.8,452.0000000000001,524.0,534.0,1058.7999999999988,1604.0,1636.8,1736.0,0.0,2.0,2.0,2.0,3.6000000000000014,4.0,4.0,21.59999999999994,48.0,48.0,52.0,537.0,24614.6,25933.6,39616.6,54912.80000000002,61629.0,62965.0,115994.99999999985,177090.8,180407.6,190485.0,0.0,1674.0,1674.0,1941.2,2042.8000000000002,2211.0,2211.0,3106.9999999999977,4136.0,4285.0,4347.0
4,43,Properties,2214000.0,3250200.0,3337800.0,3421600.0,3492800.0,3587000.0,3677000.0,3763000.0,3989000.0,4034400.0,4993000.0,314.0,507.0,509.0,538.0,548.4,571.0,620.8,651.0,700.0,719.8,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,890.8,946.4,1010.6,1080.0,1154.0,1236.4,1308.4,1404.8,1456.0,1694.0,4.0,18.4,20.0,24.0,28.0,30.0,34.0,36.8,42.0,44.0,50.0,56597.0,114371.4,119665.4,126162.2,130261.8,136251.0,140985.0,145532.2,152059.2,154368.2,187189.0,2068.0,2646.4,2650.0,2650.0,2652.0,2656.0,2660.0,2662.8,3273.2,3278.0,4341.0
4,43,Study,233000.0,740000.0,781600.0,1138799.9999999998,1547400.0,2312000.0,2441600.0,2772199.9999999995,3172600.0,4601800.0,4993000.0,63.0,83.0,163.0,258.3999999999999,314.0,355.0,362.6,427.0,484.4,816.6,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,159.2,184.4,285.99999999999994,355.6,540.0,659.2,741.9999999999999,854.0,1574.8,1700.0,0.0,0.4,2.0,2.0,2.0,4.0,4.0,5.599999999999992,13.6,47.6,50.0,10596.0,24324.6,26541.6,35913.2,41468.0,63390.0,69486.2,87679.19999999997,109755.2,174101.2,187339.0,369.0,1610.0,1674.0,1878.8,1942.0,2211.0,2253.0,2421.0,2646.0,3964.8,4341.0
